  UP pe -0.062084000 ac -0.000019900 pa -0.000041358 int  0.999939 
  UP pe -0.063490000 ac -0.000019956 pa -0.000042294 int  0.999938 
  UP pe -0.060932000 ac -0.000020011 pa -0.000040590 int  0.999939 
  UP pe -0.062001000 ac -0.000020066 pa -0.000041302 int  0.999939 
  UP pe -0.063109000 ac -0.000020122 pa -0.000042040 int  0.999938 
  UP pe -0.063548000 ac -0.000020178 pa -0.000042333 int  0.999937 
  UP pe -0.063197000 ac -0.000020234 pa -0.000042099 int  0.999938 
  UP pe -0.062791000 ac -0.000020290 pa -0.000041829 int  0.999938 
  UP pe -0.064807000 ac -0.000020348 pa -0.000043172 int  0.999936 
  UP pe -0.063628000 ac -0.000020404 pa -0.000042386 int  0.999937 
  UP pe -0.062235000 ac -0.000020459 pa -0.000041458 int  0.999938 
  UP pe -0.061601000 ac -0.000020514 pa -0.000041036 int  0.999938 
